,loss,mean_squared_error,val_loss,val_mean_squared_error
60,0.016911178827285767,0.016911178827285767,0.017964357510209084,0.017964357510209084
61,0.0168764591217041,0.0168764591217041,0.017907826229929924,0.017907824367284775
62,0.016724104061722755,0.016724104061722755,0.017895231023430824,0.017895231023430824
63,0.016858307644724846,0.016858307644724846,0.017994536086916924,0.017994536086916924
64,0.016663700342178345,0.016663700342178345,0.017780492082238197,0.017780493944883347
65,0.016447585076093674,0.016447585076093674,0.017720842733979225,0.017720842733979225
66,0.016419092193245888,0.016419092193245888,0.017627188935875893,0.017627188935875893
67,0.016329536214470863,0.016329536214470863,0.01783093810081482,0.01783093810081482
68,0.01631530001759529,0.01631530001759529,0.01765265129506588,0.01765265129506588
69,0.01615842804312706,0.01615842804312706,0.017526108771562576,0.017526108771562576
70,0.016156692057847977,0.016156692057847977,0.017512477934360504,0.017512477934360504
71,0.01606781594455242,0.01606781594455242,0.017375340685248375,0.017375340685248375
72,0.01611405424773693,0.01611405424773693,0.017609577625989914,0.017609577625989914
73,0.0159313902258873,0.0159313902258873,0.017333099618554115,0.017333099618554115
74,0.016035299748182297,0.016035299748182297,0.017343832179903984,0.017343832179903984
75,0.015994161367416382,0.015994161367416382,0.017271604388952255,0.017271604388952255
76,0.015674497932195663,0.015674497932195663,0.01695045828819275,0.01695045828819275
77,0.01557458471506834,0.01557458471506834,0.017106637358665466,0.017106637358665466
78,0.015515487641096115,0.015515487641096115,0.016900168731808662,0.016900168731808662
79,0.015708008781075478,0.015708008781075478,0.017355982214212418,0.017355982214212418
80,0.015626734122633934,0.015626734122633934,0.01722891815006733,0.01722891815006733
81,0.01553236972540617,0.01553236972540617,0.017071332782506943,0.017071332782506943
82,0.015455652959644794,0.015455652959644794,0.01684541441500187,0.01684541441500187
83,0.0153008121997118,0.0153008121997118,0.017389921471476555,0.017389921471476555
84,0.015389319509267807,0.015389319509267807,0.016677379608154297,0.016677379608154297
85,0.015220841392874718,0.015220841392874718,0.017066577449440956,0.017066577449440956
86,0.015228568576276302,0.015228568576276302,0.01696185953915119,0.01696185953915119
87,0.015204140916466713,0.015204140916466713,0.016888976097106934,0.016888976097106934
88,0.015068767592310905,0.015068767592310905,0.016711637377738953,0.016711637377738953
89,0.015264137648046017,0.015264137648046017,0.016925698146224022,0.016925698146224022
90,0.015237061306834221,0.015237061306834221,0.016769669950008392,0.016769669950008392
91,0.015174683183431625,0.015174683183431625,0.016509665176272392,0.016509665176272392
92,0.014962821267545223,0.014962821267545223,0.017002040520310402,0.017002040520310402
93,0.01497516967356205,0.01497516967356205,0.016442570835351944,0.016442570835351944
94,0.014742603525519371,0.014742603525519371,0.01678183116018772,0.01678183116018772
95,0.015052683651447296,0.015052683651447296,0.016673367470502853,0.016673367470502853
96,0.014972941018640995,0.014972941018640995,0.016651466488838196,0.016651466488838196
97,0.01488151028752327,0.01488151028752327,0.016627389937639236,0.016627389937639236
98,0.014765791594982147,0.014765791594982147,0.01667039655148983,0.01667039655148983
99,0.014947019517421722,0.014947019517421722,0.016602277755737305,0.016602277755737305
100,0.014786665327847004,0.014786665327847004,0.01628246158361435,0.01628246158361435
101,0.01461792178452015,0.01461792178452015,0.016295194625854492,0.016295194625854492
102,0.014565528370440006,0.014565528370440006,0.01633594185113907,0.01633594185113907
103,0.0143989073112607,0.0143989073112607,0.016186894848942757,0.016186894848942757
104,0.014459979720413685,0.014459979720413685,0.016429763287305832,0.016429763287305832
105,0.014544669538736343,0.014544669538736343,0.016546672210097313,0.016546672210097313
106,0.014391080476343632,0.014391080476343632,0.016271017491817474,0.016271017491817474
107,0.014306599274277687,0.014306599274277687,0.01618346758186817,0.01618346758186817
108,0.01436710823327303,0.01436710823327303,0.016592560335993767,0.016592560335993767
109,0.014619053341448307,0.014619053341448307,0.016669729724526405,0.016669729724526405
110,0.014738527126610279,0.014738527126610279,0.01637371815741062,0.01637371815741062
111,0.014576394110918045,0.014576394110918045,0.016392624005675316,0.016392624005675316
112,0.014628314413130283,0.014628314413130283,0.016241829842329025,0.016241829842329025
113,0.014403872191905975,0.014403872191905975,0.016085108742117882,0.016085108742117882
114,0.014298089779913425,0.014298089779913425,0.015920639038085938,0.015920639038085938
115,0.01407141238451004,0.01407141238451004,0.016209594905376434,0.016209594905376434
116,0.014111900702118874,0.014111900702118874,0.015785912051796913,0.015785912051796913
117,0.014021852053701878,0.014021852053701878,0.01588154397904873,0.01588154397904873
118,0.013910082168877125,0.013910082168877125,0.016200175508856773,0.016200175508856773
119,0.014067043550312519,0.014067043550312519,0.01614241488277912,0.01614241488277912
120,0.014105006121098995,0.014105006121098995,0.016017066314816475,0.016017066314816475
121,0.014027995988726616,0.014027995988726616,0.01628696545958519,0.01628696545958519
122,0.014052351005375385,0.014052351005375385,0.015854611992836,0.015854611992836
123,0.013800535351037979,0.013800535351037979,0.016173817217350006,0.016173817217350006
124,0.013873357325792313,0.013873357325792313,0.016087409108877182,0.016087409108877182
125,0.013873384334146976,0.013873384334146976,0.015929659828543663,0.015929659828543663
126,0.013742176815867424,0.013742176815867424,0.015850968658924103,0.015850968658924103
127,0.013692864216864109,0.013692864216864109,0.015749435871839523,0.015749435871839523
128,0.013643894344568253,0.013643894344568253,0.015925990417599678,0.015925990417599678
129,0.01377308089286089,0.01377308089286089,0.015932122245430946,0.015932122245430946
130,0.013767113909125328,0.013767113909125328,0.01583337038755417,0.01583337038755417
131,0.013996509835124016,0.013996509835124016,0.01619323343038559,0.01619323343038559
132,0.013776491396129131,0.013776491396129131,0.01571238413453102,0.01571238413453102
133,0.013633226975798607,0.013633226975798607,0.01580486074090004,0.01580486074090004
134,0.013637915253639221,0.013637915253639221,0.015615030191838741,0.015615030191838741
135,0.0134810172021389,0.0134810172021389,0.01593531295657158,0.01593531295657158
136,0.013774790801107883,0.013774790801107883,0.016225162893533707,0.016225162893533707
137,0.013786016963422298,0.013786016963422298,0.01580381952226162,0.01580381952226162
138,0.013705174438655376,0.013705174438655376,0.015709489583969116,0.015709489583969116
139,0.013672595843672752,0.013672595843672752,0.015903299674391747,0.015903299674391747
140,0.013553342781960964,0.013553342781960964,0.015540968626737595,0.015540968626737595
141,0.013519194908440113,0.013519194908440113,0.015909463167190552,0.015909463167190552
142,0.01350655872374773,0.01350655872374773,0.01591699756681919,0.01591699756681919
143,0.013580280356109142,0.013580280356109142,0.01590205356478691,0.01590205356478691
144,0.013521788641810417,0.013521788641810417,0.01579471305012703,0.01579471305012703
145,0.013372905552387238,0.013372905552387238,0.01563592068850994,0.01563592068850994
146,0.013372281566262245,0.013372281566262245,0.01588950864970684,0.01588950864970684
147,0.013621527701616287,0.013621527701616287,0.015465294010937214,0.015465294010937214
148,0.01335522998124361,0.01335522998124361,0.015781143680214882,0.015781143680214882
149,0.013351891189813614,0.013351891189813614,0.01582605205476284,0.01582605205476284
150,0.01321452483534813,0.01321452483534813,0.015496445819735527,0.015496445819735527
151,0.013302789069712162,0.013302789069712162,0.015771372243762016,0.015771372243762016
152,0.013253532350063324,0.013253532350063324,0.01546576526015997,0.01546576526015997
153,0.013167411088943481,0.013167411088943481,0.01553221233189106,0.01553221233189106
154,0.01321213785558939,0.01321213785558939,0.015622851438820362,0.015622851438820362
155,0.013193082995712757,0.013193082995712757,0.015545062720775604,0.015545062720775604
156,0.013160599395632744,0.013160599395632744,0.01554557029157877,0.01554557029157877
157,0.013302095234394073,0.013302095234394073,0.015612167306244373,0.015612167306244373
158,0.013150685466825962,0.013150685466825962,0.015553380362689495,0.015553380362689495
159,0.013197957538068295,0.013197957538068295,0.015329998917877674,0.015329998917877674
160,0.013003739528357983,0.013003739528357983,0.015405526384711266,0.015405526384711266
161,0.013113764114677906,0.013113764114677906,0.015560486353933811,0.015560486353933811
162,0.013060740195214748,0.013060740195214748,0.015822678804397583,0.015822678804397583
163,0.013318534940481186,0.013318534940481186,0.01666824147105217,0.01666824147105217
164,0.013539167121052742,0.013539167121052742,0.015827005729079247,0.015827005729079247
165,0.013321696780622005,0.013321696780622005,0.015951404348015785,0.015951404348015785
166,0.01311089564114809,0.01311089564114809,0.015349728055298328,0.015349728055298328
167,0.012832321226596832,0.012832321226596832,0.015460260212421417,0.015460260212421417
168,0.01293184794485569,0.01293184794485569,0.015471361577510834,0.015471363440155983
169,0.012952445074915886,0.012952445074915886,0.015690164640545845,0.015690166503190994
170,0.012860159389674664,0.012860159389674664,0.015390369109809399,0.015390369109809399
171,0.012936101295053959,0.012936101295053959,0.015719998627901077,0.015719998627901077
172,0.012910437770187855,0.012910437770187855,0.015524090267717838,0.015524090267717838
173,0.012855084612965584,0.012855084612965584,0.015575066208839417,0.015575066208839417
174,0.012797316536307335,0.012797316536307335,0.015303508378565311,0.015303508378565311
175,0.012818971648812294,0.012818971648812294,0.01535128429532051,0.01535128429532051
176,0.012905558571219444,0.012905558571219444,0.015415134839713573,0.015415134839713573
177,0.01293631549924612,0.01293631549924612,0.016053427010774612,0.016053427010774612
178,0.012926963157951832,0.012926963157951832,0.015287128277122974,0.015287128277122974
179,0.012714010663330555,0.012714010663330555,0.015526327304542065,0.015526327304542065
180,0.012906370684504509,0.012906370684504509,0.015372163616120815,0.015372163616120815
181,0.012863707728683949,0.012863707728683949,0.015456005930900574,0.015456005930900574
182,0.01286281831562519,0.01286281831562519,0.015316501259803772,0.015316501259803772
183,0.01277302484959364,0.01277302484959364,0.015566126443445683,0.015566126443445683
184,0.01284806989133358,0.01284806989133358,0.015845099464058876,0.015845099464058876
185,0.013191788457334042,0.013191788457334042,0.015485776588320732,0.015485776588320732
186,0.012902050279080868,0.012902050279080868,0.015408863313496113,0.015408863313496113
187,0.012733010575175285,0.012733010575175285,0.015261645428836346,0.015261645428836346
188,0.012651775032281876,0.012651775032281876,0.015380721539258957,0.015380721539258957
189,0.012837524525821209,0.012837524525821209,0.015464602038264275,0.015464602038264275
190,0.012610072270035744,0.012610072270035744,0.015264197252690792,0.015264197252690792
191,0.012733728624880314,0.012733728624880314,0.015190386213362217,0.015190386213362217
192,0.012647528201341629,0.012647528201341629,0.015499899163842201,0.015499899163842201
193,0.012606891803443432,0.012606891803443432,0.015281693078577518,0.015281693078577518
194,0.012547865509986877,0.012547865509986877,0.01541312225162983,0.01541312225162983
195,0.012526451610028744,0.012526451610028744,0.015217043459415436,0.015217043459415436
196,0.012688114307820797,0.012688114307820797,0.015497788786888123,0.015497788786888123
197,0.012639982625842094,0.012639982625842094,0.015273865312337875,0.015273865312337875
198,0.012575310654938221,0.012575310654938221,0.015513986349105835,0.015513986349105835
199,0.012620680034160614,0.012620680034160614,0.015477105975151062,0.015477105975151062
